Mon Sep 26 15:19:22 2016,3050,-7494,920,7116,-596,11424,-1194
Mon Sep 26 15:19:22 2016,3059,-5556,564,8060,-272,12259,-1071
Mon Sep 26 15:19:22 2016,3068,-8026,516,7736,172,13877,-662
Mon Sep 26 15:19:22 2016,3077,-10816,-344,4982,918,16802,-951
Mon Sep 26 15:19:22 2016,3105,-17568,3414,10008,2269,17077,-271
Mon Sep 26 15:19:22 2016,3114,-17080,2660,10972,4602,16790,-723
Mon Sep 26 15:19:22 2016,3123,-13620,2338,12276,5369,15845,-698
Mon Sep 26 15:19:22 2016,3132,-15504,3958,12000,6523,14009,-2311
Mon Sep 26 15:19:22 2016,3141,-12182,3188,19398,7015,12066,-3298
Mon Sep 26 15:19:22 2016,3150,-12602,626,15648,6758,10464,-2910
Mon Sep 26 15:19:22 2016,3159,-3394,1674,17762,5422,7597,-4242
Mon Sep 26 15:19:22 2016,3168,-32768,16638,23064,3147,4386,-3299
Mon Sep 26 15:19:22 2016,3177,-15892,17808,32767,3368,1443,-3024
Mon Sep 26 15:19:22 2016,3186,-2154,9858,23898,314,-4844,-2637
Mon Sep 26 15:19:22 2016,3195,1086,7658,16892,-843,-7328,-2170
Mon Sep 26 15:19:22 2016,3204,2924,4040,10668,-1471,-7978,-2016
Mon Sep 26 15:19:22 2016,3214,2036,3786,10012,-1215,-7763,-1946
Mon Sep 26 15:19:22 2016,3223,-1140,3684,10002,-441,-8347,-1504
Mon Sep 26 15:19:22 2016,3232,-3276,3960,10498,-112,-9302,-1092
Mon Sep 26 15:19:22 2016,3259,-3642,4288,9228,262,-10731,-473
Mon Sep 26 15:19:22 2016,3268,-3154,4274,7348,282,-11335,-169
Mon Sep 26 15:19:22 2016,3277,-2928,3340,4904,345,-11474,98
Mon Sep 26 15:19:22 2016,3287,-3202,2662,3886,539,-11238,230
Mon Sep 26 15:19:22 2016,3296,-5846,1986,5706,1091,-10585,320
Mon Sep 26 15:19:22 2016,3305,-6038,1450,5718,1752,-10789,597
Mon Sep 26 15:19:22 2016,3314,-7306,1646,6698,2567,-10656,803
